Code,RIC,Ticker,Short_Name,ID_SEDOL1,ID_ISIN,ID_BB_UNIQUE,ID_BB_GLOBAL,Connect
2588,002588.SZ,002588 CH Equity,STANLEY AGRICU-A,B3Q2KZ5,CNE1000013W7,EQ0000000017251289,BBG001N9SS82,0
2589,002589.SZ,002589 CH Equity,REALCAN PHARMA-A,B641XD4,CNE1000013X5,EQ0000000017240539,BBG001MNC1C3,0
2590,002590.SZ,002590 CH Equity,ZHEJIANG VIE S-A,B67JRK0,CNE1000013Y3,EQ0000000016408338,BBG001CS25M4,0
2591,002591.SZ,002591 CH Equity,JIANGXI HENGDA-A,B4TJH59,CNE1000014V7,EQ0000000017240523,BBG001MNBV38,0
2592,002592.SZ,002592 CH Equity,NANNING BALING-A,B629PD4,CNE100001930,EQ0000000017178506,BBG001M8XS89,0
2593,002593.SZ,002593 CH Equity,XIAMEN SUNRISE-A,B5LXRH8,CNE1000014Y1,EQ0000000015641305,BBG001CDQT30,0
2594,002594.SZ,002594 CH Equity,BYD CO LTD -A,B466322,CNE100001526,EQ0000000000385710,BBG000G44NQ0,0
2595,002595.SZ,002595 CH Equity,SHANDONG HIMIL-A,B4L76Q5,CNE1000014X3,EQ0000000010583463,BBG000R5JQC7,0
2596,002596.SZ,002596 CH Equity,HAINAN RUIZE N-A,B6671J2,CNE1000015B6,EQ0000000017427311,BBG001PG6JD2,0
2597,002597.SZ,002597 CH Equity,ANHUI JINHE IN-A,B4QH5P2,CNE1000015C4,EQ0000000017506191,BBG001PPW2Q6,0
2598,002598.SZ,002598 CH Equity,SHANDONG ZHANG-A,B600GS1,CNE1000015D2,EQ0000000017506199,BBG001PPW2Z6,0
2599,002599.SZ,002599 CH Equity,BEIJING SHENGT-A,B6SGJ48,CNE1000015K7,EQ0000000016018215,BBG001CL4LN1,0
2600,002600.SZ,002600 CH Equity,LINGYI ITECH -A,B6SGJ82,CNE1000015L5,EQ0000000017441970,BBG001PJLWR5,0
2601,002601.SZ,002601 CH Equity,LOMON BILLIONS-A,B6SGJ37,CNE1000015M3,EQ0000000014432964,BBG001BNMSZ0,0
2602,002602.SZ,002602 CH Equity,ZHEJIANG CENTU-A,B4R3NW2,CNE1000015R2,EQ0000000017571085,BBG001QJDXH2,0
2603,002603.SZ,002603 CH Equity,SHIJIAZHUANG Y-A,B5W0FZ2,CNE1000015S0,EQ0000000017622372,BBG001QT90V1,0
2604,002604.SZ,002604 CH Equity,SHANDONG LONGL-A,B67LLL5,CNE1000015T8,EQ0000000017364811,BBG001P68G57,0
2605,002605.SZ,002605 CH Equity,SHANGHAI YAOJI-A,B55H7Q5,CNE100001625,EQ0000000017316837,BBG001NW2Z01,0
2606,002606.SZ,002606 CH Equity,DALIAN INSULAT-A,B4ZN498,CNE100001633,EQ0000000011937050,BBG0018GFB48,0
2607,002607.SZ,002607 CH Equity,OFFCN EDUCATIO-A,B3YR784,CNE100001641,EQ0000000017559691,BBG001QGD179,0
2608,002608.SZ,002608 CH Equity,JIANGSU GUOXI -A,B65QTL8,CNE100001658,EQ0000000016316270,BBG001CQD494,0
2609,002609.SZ,002609 CH Equity,SHENZHEN JIESH-A,B59Z3K1,CNE1000016J7,EQ0000000012156461,BBG00191J5P6,0
2610,002610.SZ,002610 CH Equity,JIANGSU AKCOME-A,B6VD2L4,CNE1000016H1,EQ0000000016402678,BBG001CRZV98,0
2611,002611.SZ,002611 CH Equity,GUANGDONG DONG-A,B6RNQM7,CNE1000016L3,EQ0000000019080195,BBG001WTPYD2,0
2612,002612.SZ,002612 CH Equity,LANCY CO LTD-A,B6ST7K9,CNE1000016M1,EQ0000000019248190,BBG001XQ0191,0
2613,002613.SZ,002613 CH Equity,LUOYANG NORTH -A,B582KY6,CNE1000016N9,EQ0000000009928154,BBG000QHXT49,0
2614,002614.SZ,002614 CH Equity,XIAMEN COMFORT-A,B521PC2,CNE100001740,EQ0000000010583575,BBG000BBWDV4,0
2615,002615.SZ,002615 CH Equity,ZHEJIANG HAERS-A,B4WJT83,CNE100001732,EQ0000000010909365,BBG0014KWB99,0
2616,002616.SZ,002616 CH Equity,GUANGDONG CHAN-A,B71DCQ6,CNE1000016Z3,EQ0000000019155649,BBG001XCWJC4,0
2617,002617.SZ,002617 CH Equity,ROSHOW TECHNOL-A,B3N7BH2,CNE1000016Y6,EQ0000000014507296,BBG001BNZ1P6,0
2618,002618.SZ,002618 CH Equity,SHENZHEN DANBO-A,B6VQ655,CNE1000016X8,EQ0000000016296958,BBG001CQ9LC7,0
2619,002619.SZ,002619 CH Equity,EGLS CO LTD-A,B4XV892,CNE1000017B2,EQ0000000019397253,BBG001Y2WGY7,0
2620,002620.SZ,002620 CH Equity,SHENZHEN RUIHE-A,B3VD4D9,CNE1000017C0,EQ0000000017693195,BBG001QYQR97,0
2621,002621.SZ,002621 CH Equity,DALIAN MY GYM-A,B414718,CNE1000017D8,EQ0000000016049859,BBG001CL8QV7,0
2622,002622.SZ,002622 CH Equity,RONGYU GROUP C-A,B56LHT9,CNE1000017F3,EQ0000000009885309,BBG000QHNY94,0
2623,002623.SZ,002623 CH Equity,CHANGZHOU ALMA-A,B4ZZM01,CNE1000018Y2,EQ0000000018100045,BBG001S0LYP1,0
2624,002624.SZ,002624 CH Equity,PERFECT WORLD -A,B72TPR5,CNE1000018W6,EQ0000000019388091,BBG001Y11ZN3,0
2625,002625.SZ,002625 CH Equity,KUANG-CHI TECH-A,B4MWTT3,CNE1000018P0,EQ0000000019864993,BBG0020Y2VR0,0
2626,002626.SZ,002626 CH Equity,XIAMEN KINGDOM-A,B6VPSP6,CNE1000018X4,EQ0000000015691190,BBG001CGJVF3,0
2627,002627.SZ,002627 CH Equity,HUBEI YICHANG -A,B3RGT60,CNE1000018Q8,EQ0000000017890167,BBG001R5SPR1,0
2628,002628.SZ,002628 CH Equity,CHENGDU ROAD &-A,B74B836,CNE1000018R6,EQ0000000019865017,BBG0020Y2W52,0
2629,002629.SZ,002629 CH Equity,ZHEJIANG RENZH-A,B748VC7,CNE1000018S4,EQ0000000018774817,BBG001W71JZ5,0
2630,002630.SZ,002630 CH Equity,CHINA WESTERN-A,B7643J4,CNE100001948,EQ0000000009679414,BBG000Q8K475,0
2631,002631.SZ,002631 CH Equity,DER FUTURE SCI-A,B5VQ1S6,CNE100001955,EQ0000000020197094,BBG0022SPJ84,0
2632,002632.SZ,002632 CH Equity,DAOMING OPTICS-A,B79WKS3,CNE100001971,EQ0000000016420126,BBG001CS3SF1,0
2633,002633.SZ,002633 CH Equity,SHENKE SLIDE B-A,B6T2Q77,CNE100001989,EQ0000000020197134,BBG0022SPL34,0
2634,002634.SZ,002634 CH Equity,ZHEJIANG BANGJ-A,B5TVG66,CNE1000019G7,EQ0000000015935578,BBG001CKSVJ0,0
2635,002635.SZ,002635 CH Equity,SUZHOU ANJIE T-A,B6V9HV7,CNE1000019B8,EQ0000000020314204,BBG0024D4YJ3,0
2636,002636.SZ,002636 CH Equity,GOLDENMAX INTE-A,B783F26,CNE1000019C6,EQ0000000015906830,BBG001CKP3N0,0
2637,002637.SZ,002637 CH Equity,ZANYU TECHNOLO-A,B783F93,CNE1000019D4,EQ0000000015932018,BBG001CKSD55,0
2638,002638.SZ,002638 CH Equity,DONGGUAN KINGS-A,B783G34,CNE1000019F9,EQ0000000018114885,BBG001S0R5W0,0
2639,002639.SZ,002639 CH Equity,FUJIAN SNOWMAN-A,B5W9VS4,CNE1000019H5,EQ0000000017669124,BBG001QVS660,0
2640,002640.SZ,002640 CH Equity,GLOBAL TOP E-C-A,B6X4T25,CNE1000019L7,EQ0000000020117467,BBG0022D0RJ4,0
2641,002641.SZ,002641 CH Equity,YONGGAO CO LTD-A,B54L683,CNE1000019M5,EQ0000000017660236,BBG001QVPRQ5,0
2642,002642.SZ,002642 CH Equity,UEC GROUP LTD-A,B796DY2,CNE1000019S2,EQ0000000016275386,BBG001CQ6250,0
2643,002643.SZ,002643 CH Equity,VALIANT CO LTD-A,B67PHG4,CNE1000019T0,EQ0000000011192593,BBG0015R40G0,0
2644,002644.SZ,002644 CH Equity,LANZHOU FOCI P-A,B6QCNJ1,CNE1000019W4,EQ0000000020586141,BBG0026449Q8,0
2645,002645.SZ,002645 CH Equity,JIANGSU HUAHON-A,B7DX866,CNE1000019V6,EQ0000000020509042,BBG0025QBQX6,0
2646,002646.SZ,002646 CH Equity,QINGHAI HUZHU -A,B7DX877,CNE1000019X2,EQ0000000020509014,BBG0025QBP86,0
2647,002647.SZ,002647 CH Equity,RENDONG HOLDINGS,B72SHV0,CNE1000019Z7,EQ0000000020602727,BBG0026XDLG8,0
2648,002648.SZ,002648 CH Equity,ZHEJIANG SATEL-A,B6585B6,CNE100001B07,EQ0000000018210758,BBG001S2ZSP5,0
2649,002649.SZ,002649 CH Equity,BEYONDSOFT COR-A,B7FNN70,CNE100001B56,EQ0000000020738153,BBG0027SJTK0,0
2650,002650.SZ,002650 CH Equity,IAJIA FOOD GRO-A,B7FNN47,CNE100001B64,EQ0000000021047068,BBG0029CPTP1,0
2651,002651.SZ,002651 CH Equity,CHENGDU LEEJUN-A,B7FRSG6,CNE100001B72,EQ0000000020683301,BBG0027FDYD1,0
2652,002652.SZ,002652 CH Equity,SUZHOU YANGTZE-A,B7GFWM3,CNE100001BB9,EQ0000000020930528,BBG0028XGTQ5,0
2653,002653.SZ,002653 CH Equity,HAISCO PHARMAC-A,B5V7SQ6,CNE100001BC7,EQ0000000021392941,BBG002B5GWS3,0
2654,002654.SZ,002654 CH Equity,SHENZHEN MASON-A,B7CLKG5,CNE100001C48,EQ0000000015936578,BBG001CKSZK9,0
2655,002655.SZ,002655 CH Equity,HANDONG  GETTO-A,B70TVQ8,CNE100001C55,EQ0000000020744873,BBG0027TP8R0,0
2656,002656.SZ,002656 CH Equity,MODERN AVENUE -A,B7KG6G4,CNE100001C63,EQ0000000020744881,BBG0027TP8Z1,0
2657,002657.SZ,002657 CH Equity,SINODATA CO LT-A,B6S7CR5,CNE100001C71,EQ0000000016203021,BBG001CPQ0W4,0
2658,002658.SZ,002658 CH Equity,BEIJING SDL TE-A,B7NM711,CNE100001FJ3,EQ0000000021578326,BBG002CM9432,0
2659,002659.SZ,002659 CH Equity,BEIJING KAIWEN-A,B71QTB9,CNE100001FK1,EQ0000000021581765,BBG002CNSHY6,0
2660,002660.SZ,002660 CH Equity,SHENZHEN MOSO -A,B4LJ5F3,CNE100001CD3,EQ0000000021578623,BBG002CM9RQ6,0
2661,002661.SZ,002661 CH Equity,KEMEN NOODLE M-A,B77CHN9,CNE100001CF8,EQ0000000021581749,BBG002CNSHL0,0
2662,002662.SZ,002662 CH Equity,BEIJING WKW AU-A,B715XQ9,CNE100001FL9,EQ0000000018206498,BBG001S2YY64,0
2663,002663.SZ,002663 CH Equity,PUBANG LANDSCA-A,B6YWZ75,CNE100001CG6,EQ0000000010288638,BBG000QXMP44,0
2664,002664.SZ,002664 CH Equity,CHANGYING XINZ-A,B7C15G0,CNE100001CH4,EQ0000000020738189,BBG0027SK156,0
2665,002665.SZ,002665 CH Equity,SHOUHANG HIGH-A,B6TQBB8,CNE100001CN2,EQ0000000021983020,BBG002GJDJ73,0
2666,002666.SZ,002666 CH Equity,GUANGDONG DELI-A,B7RL6S4,CNE100001CP7,EQ0000000016302142,BBG001CQB8T5,0
2667,002667.SZ,002667 CH Equity,ANSHAN HEAVY D-A,B6Y8DZ7,CNE100001CQ5,EQ0000000015943522,BBG001CKTWK5,0
2668,002668.SZ,002668 CH Equity,GUANGDONG HOMA-A,B79VCG2,CNE100001D05,EQ0000000020673523,BBG0027CH725,0
2669,002669.SZ,002669 CH Equity,SHANGHAI KANGD-A,B7533B4,CNE100001D13,EQ0000000015908986,BBG001CKPDB1,0
2670,002670.SZ,002670 CH Equity,GUOSHENG FINAN-A,B7ZWP71,CNE100001D21,EQ0000000015924938,BBG001CKRGM0,0
2671,002671.SZ,002671 CH Equity,SHANDONG LONGQ-A,B7GW6X3,CNE100001D70,EQ0000000021740055,BBG002DLLSX3,0
2672,002672.SZ,002672 CH Equity,DONGJIAN ENVIR-A,B7H22Q7,CNE100001D88,EQ0000000002814598,BBG000R2LG97,0
2673,002673.SZ,002673 CH Equity,WESTERN SECURI-A,B819M05,CNE100001D96,EQ0000000005126858,BBG000TC37H4,0
2674,002674.SZ,002674 CH Equity,XINGYE LEATHER-A,B81SB05,CNE100001DB5,EQ0000000018187810,BBG001S2S733,0
2675,002675.SZ,002675 CH Equity,YANTAI DONGCHE-A,B7N8CH0,CNE100001DP5,EQ0000000018202354,BBG001S2XNJ5,0
2676,002676.SZ,002676 CH Equity,GUANGDONG SUNW-A,B7WFTS2,CNE100001DQ3,EQ0000000016015167,BBG001CL46C6,0
2677,002677.SZ,002677 CH Equity,ZHEJIANG MEIDA-A,B3M1BQ4,CNE100001DR1,EQ0000000021646626,BBG002D4Q6K8,0
2678,002678.SZ,002678 CH Equity,GUANGZHOU PEAR-A,B78D4M9,CNE100001DS9,EQ0000000016207073,BBG001CPQKB3,0
2679,002679.SZ,002679 CH Equity,FUJIAN JINSEN -A,B70VGD6,CNE100001DX9,EQ0000000022446307,BBG002PXP9N3,0
2681,002681.SZ,002681 CH Equity,SHENZHEN FENDA-A,B8F1CQ3,CNE100001DZ4,EQ0000000018219178,BBG001S31RY2,0
2682,002682.SZ,002682 CH Equity,LONGZHOU GROUP-A,B7V0319,CNE100001F29,EQ0000000022120904,BBG002H583Z2,0
2683,002683.SZ,002683 CH Equity,GUANGDONG HONG-A,B8DDJ15,CNE100001F37,EQ0000000015951406,BBG001CKVXB0,0
2684,002684.SZ,002684 CH Equity,DYNAVOLT RENEW-A,B7BXYH1,CNE100001F45,EQ0000000022243304,BBG002NCL8K0,0
2685,002685.SZ,002685 CH Equity,WUXI HUADONG H-A,B7Z12J9,CNE100001F52,EQ0000000022072329,BBG002GY3688,0
2686,002686.SZ,002686 CH Equity,ZHEJIANG YILID-A,B7VVXX4,CNE100001H68,EQ0000000022155110,BBG002N0XFW4,0
2687,002687.SZ,002687 CH Equity,ZHEJIANG GIUSE-A,B7W6PT8,CNE100001HJ9,EQ0000000018946013,BBG001WPNHF7,0
2688,002688.SZ,002688 CH Equity,JINHE BIOTECHN-A,B8062N0,CNE100001HK7,EQ0000000020900532,BBG0028V3MJ6,0
2689,002689.SZ,002689 CH Equity,SHENYANG YUAND-A,B8N36N6,CNE100001JR8,EQ0000000016299026,BBG001CQ9VQ0,0
2690,002690.SZ,002690 CH Equity,HEFEI MEIYA OP-A,B8DGGB3,CNE100001JZ1,EQ0000000014445936,BBG001BNPLL7,0
2691,002691.SZ,002691 CH Equity,JIKAI EQUIP MA-A,B7TKL62,CNE100001K06,EQ0000000019340841,BBG001XWLTL0,0
2692,002692.SZ,002692 CH Equity,YUANCHENG -A,B79J288,CNE100001K55,EQ0000000015915594,BBG001CKQ7Z7,0
2693,002693.SZ,002693 CH Equity,HAINAN SHUANGC-A,B8FX612,CNE100001K63,EQ0000000018918984,BBG001WNBXP9,0
2694,002694.SZ,002694 CH Equity,GOODY SCIENCE -A,B89TBB1,CNE100001K71,EQ0000000022554240,BBG002Q7NW23,0
2695,002695.SZ,002695 CH Equity,JIANGXI HUANGS-A,B8BM6M4,CNE100001NZ3,EQ0000000015934338,BBG001CKSPJ3,0
2696,002696.SZ,002696 CH Equity,BAIYANG INVEST-A,B8HVYR6,CNE100001W77,EQ0000000021983092,BBG002GJDLQ7,0
2697,002697.SZ,002697 CH Equity,CHENGDU HONGQI-A,B83BG41,CNE100001P27,EQ0000000010469959,BBG000R2D858,0
2698,002698.SZ,002698 CH Equity,HARBIN BOSHI A-A,B8HW6S4,CNE100001NY6,EQ0000000014488656,BBG001BNWJ70,0
2699,002699.SZ,002699 CH Equity,MEISHENG CULTU-A,B7T1NZ8,CNE100001W85,EQ0000000018119953,BBG001S0S0L2,0
2700,002700.SZ,002700 CH Equity,XINJIANG HAOYU-A,B7954Y6,CNE100001NX8,EQ0000000023502082,BBG002WTLWY5,0
2701,002701.SZ,002701 CH Equity,ORG TECHNOLOGY-A,B767T51,CNE100001M61,EQ0000000022546707,BBG002Q6KRY4,0
2702,002702.SZ,002702 CH Equity,HAIXIN FOODS C-A,B8BFFM6,CNE100001M46,EQ0000000012153331,BBG0018YPXM0,0
2703,002703.SZ,002703 CH Equity,ZHEJIANG SHIBA-A,B83V1G8,CNE100001MJ9,EQ0000000002513165,BBG000PFCFG4,0
2705,002705.SZ,002705 CH Equity,GUANGDONG XINB-A,BHQK3Q9,CNE100001R82,EQ0000000015911010,BBG001CKPNH3,0
2706,002706.SZ,002706 CH Equity,SHANGHAI LIANG-A,BHWQM19,CNE100001R74,EQ0000000015618949,BBG001CD0BQ2,0
2707,002707.SZ,002707 CH Equity,UTOUR GROUP CO-A,BHWQM31,CNE100001RH2,EQ0000000024074126,BBG002Z4C7S9,0
2708,002708.SZ,002708 CH Equity,CHANGZHOU NRB -A,BHY32V8,CNE100001R66,EQ0000000015913514,BBG001CKPZL1,0
2709,002709.SZ,002709 CH Equity,GUANGZHOU TINC-A,BHY32T6,CNE100001RG4,EQ0000000010288586,BBG000QXMNC0,0
2711,002711.SZ,002711 CH Equity,EUROPOL INTELL-A,BHZ3GJ3,CNE100001RZ4,EQ0000000022554264,BBG002Q7P147,0
2712,002712.SZ,002712 CH Equity,SIMEI MEDIA CO-A,BHZ3GK4,CNE100001RF6,EQ0000000014515272,BBG001BP03L9,0
2713,002713.SZ,002713 CH Equity,DONG YI RI SHE-A,BHZFZY7,CNE100001W93,EQ0000000022782587,BBG002SB3KB0,0
2714,002714.SZ,002714 CH Equity,MUYUAN FOODSTU-A,BJ0JR20,CNE100001RQ3,EQ0000000011168105,BBG0015MBTC4,0
2715,002715.SZ,002715 CH Equity,HUAIJI DENGYUN-A,BHZY782,CNE100001WC3,EQ0000000015312002,BBG001BWDNY2,0
2716,002716.SZ,002716 CH Equity,CHENZHOU CITY-A,BHZY919,CNE100001RP5,EQ0000000022782563,BBG002SB3JS5,0
2717,002717.SZ,002717 CH Equity,LINGNAN ECO&-A,BHZY7C6,CNE100001WD1,EQ0000000018601461,BBG001VHLDD9,0
2718,002718.SZ,002718 CH Equity,ZHEJIANG YOUPO-A,BJ0H1W2,CNE100001RN0,EQ0000000022782555,BBG002SB3J87,0
2719,002719.SZ,002719 CH Equity,MAIQUER GROUP -A,BJ0JQY5,CNE100001RM2,EQ0000000017687878,BBG001QYGMS8,0
2721,002721.SZ,002721 CH Equity,BEIJING KINGEE-A,BJ0H6D8,CNE100001RY7,EQ0000000023709636,BBG002XZ2P94,0
2722,002722.SZ,002722 CH Equity,GERON CO LTD-A,BJ0JN77,CNE100001WF6,EQ0000000023063352,BBG002VYVLD1,0
2723,002723.SZ,002723 CH Equity,KENNEDE ELECTR-A,BJ0JR19,CNE100001S73,EQ0000000022782571,BBG002SB3JY8,0
2724,002724.SZ,002724 CH Equity,OCEAN'S KING L-A,BRKB9P9,CNE100001WG4,EQ0000000017670048,BBG001QVSFQ8,0
2725,002725.SZ,002725 CH Equity,ZHEJIANG YUELI-A,BJ0H5Z3,CNE100001S65,EQ0000000014420896,BBG001BNKY98,0
2726,002726.SZ,002726 CH Equity,SHANDONG LONGD-A,BN8PW34,CNE100001WH2,EQ0000000015975174,BBG001CKZ037,0
2727,002727.SZ,002727 CH Equity,YIXINTANG PHAR-A,BN8PW56,CNE100001WJ8,EQ0000000010909993,BBG0014KYCC1,0
2728,002728.SZ,002728 CH Equity,TEYI PHARMACEU-A,BP829Q1,CNE100001WK6,EQ0000000016304902,BBG001CQBN12,0
2729,002729.SZ,002729 CH Equity,HOLLYLAND CHIN-A,BQ4FYY4,CNE100001WL4,EQ0000000035190678,BBG006FTHLX5,0
2730,002730.SZ,002730 CH Equity,DIANGUANG EXPL-A,BQV6G44,CNE100001WM2,EQ0000000018971329,BBG001WQGB20,0
2731,002731.SZ,002731 CH Equity,SHENYANG CUIHU-A,BRKB8T6,CNE100001WN0,EQ0000000024698327,BBG0032FF4G5,0
2732,002732.SZ,002732 CH Equity,GUANGDONG YANT-A,BSNH6X8,CNE100001WP5,EQ0000000016203325,BBG001CPQ232,0
2733,002733.SZ,002733 CH Equity,SHENZHEN CENTE-A,BSNH6T4,CNE100002KH5,EQ0000000009378939,BBG000PYCD87,0
2734,002734.SZ,002734 CH Equity,LIMIN GROUP CO-A,BV86QR5,CNE100001WQ3,EQ0000000010000460,BBG000QK8267,0
2735,002735.SZ,002735 CH Equity,SHENZHEN PRINC-A,BSNH6P0,CNE100001WR1,EQ0000000035170555,BBG006F9ZXR0,0
2736,002736.SZ,002736 CH Equity,GUOSEN SECURIT-A,BTG8088,CNE100001WS9,EQ0000000001593663,BBG000FZSN22,0
2737,002737.SZ,002737 CH Equity,SUNFLOWER PHAR-A,BTG80C2,CNE100001WT7,EQ0000000035220655,BBG006FYHLB8,0
2738,002738.SZ,002738 CH Equity,SINOMINE RESOU-A,BTG8066,CNE100001WV3,EQ0000000011351138,BBG0016TKYM6,0
2739,002739.SZ,002739 CH Equity,WANDA FILM HOL-A,BV86QQ4,CNE100001WW1,EQ0000000025609057,BBG0036GYCR8,0
2740,002740.SZ,002740 CH Equity,FUJIAN IDEAL J-A,BV86QP3,CNE100001WX9,EQ0000000035130668,BBG006F0Q4R3,0
2741,002741.SZ,002741 CH Equity,GUANGDONG GUAN-A,BVV73S5,CNE100001WY7,EQ0000000035195730,BBG006FTP133,0
2742,002742.SZ,002742 CH Equity,CHONGQING SANS-A,BVV7589,CNE100001WZ4,EQ0000000035143541,BBG006F4CSS6,0
2743,002743.SZ,002743 CH Equity,ANHUI FUHUANG -A,BVV7Z45,CNE100001X01,EQ0000000011603577,BBG0018D0VB9,0
2745,002745.SZ,002745 CH Equity,MLS CO LTD-A,BVV7Z56,CNE100001X19,EQ0000000019397261,BBG001Y2WJ71,0
2746,002746.SZ,002746 CH Equity,SHANDONG XIANT-A,BVV7Z67,CNE100001X27,EQ0000000022945928,BBG002VJ1NK5,0
2747,002747.SZ,002747 CH Equity,ESTUN AUTOMA-A,BW9LF35,CNE100001X35,EQ0000000015919962,BBG001CKQTK5,0
2748,002748.SZ,002748 CH Equity,JIANGXI SELON -A,BW9LF24,CNE100001X43,EQ0000000024226035,BBG002ZFVMC7,0
2749,002749.SZ,002749 CH Equity,SICHUAN GUOGUA-A,BW9RV13,CNE100001X50,EQ0000000025327375,BBG00355SN87,0
2750,002750.SZ,002750 CH Equity,KUNMING LONGJI-A,BW9RTY2,CNE1000021X8,EQ0000000018946829,BBG001WPP883,0
2751,002751.SZ,002751 CH Equity,SHENZHEN ESUN -A,BWWYB99,CNE100001X68,EQ0000000035476728,BBG006JP7W39,0
2752,002752.SZ,002752 CH Equity,SUNRISE GROUP-A,BWTV8Z8,CNE100001X76,EQ0000000016423642,BBG001CS4828,0
2753,002753.SZ,002753 CH Equity,SHANXI YONGDON-A,BX3G6W9,CNE100001X84,EQ0000000018972217,BBG001WQH577,0
2755,002755.SZ,002755 CH Equity,BEIJING AOSAI-A,BX3G6X0,CNE100001X92,EQ0000000035220559,BBG006FYHH09,0
2756,002756.SZ,002756 CH Equity,YONGXING SPECI-A,BX3G6Z2,CNE100001XB3,EQ0000000008852470,BBG000NWN560,0
2757,002757.SZ,002757 CH Equity,NANXING MACHIN-A,BXMFJW8,CNE100002011,EQ0000000035084363,BBG006D4XCL7,0
2758,002758.SZ,002758 CH Equity,ZHEJIANG HUATO-A,BXMFJX9,CNE100002029,EQ0000000035400120,BBG006H5Z604,0
2759,002759.SZ,002759 CH Equity,GUANGDONG TONZ-A,BXMFJY0,CNE100002037,EQ0000000016293710,BBG001CQ9444,0
2760,002760.SZ,002760 CH Equity,ANHUI FENGXING-A,BYJ6Y04,CNE100002045,EQ0000000016027071,BBG001CL5RB0,0
2761,002761.SZ,002761 CH Equity,DOHIA GROUP CO-A,BYJ6ZN4,CNE1000021W0,EQ0000000035143409,BBG006F4CQM6,0
2762,002762.SZ,002762 CH Equity,JINFA LABI MAT-A,BYJ6ZP6,CNE100002052,EQ0000000035241290,BBG006G0SJ88,0
2763,002763.SZ,002763 CH Equity,SHENZHEN HUIJI-A,BYJ6ZQ7,CNE100002BJ0,EQ0000000035240906,BBG006G0S5V2,0
2765,002765.SZ,002765 CH Equity,CHONGQING LAND-A,BYJ6ZR8,CNE100002060,EQ0000000036021285,BBG006Q1JSZ5,0
2766,002766.SZ,002766 CH Equity,SHENZHEN SOLIN-A,BYJ6ZS9,CNE1000021V2,EQ0000000016301602,BBG001CQB6M6,0
2767,002767.SZ,002767 CH Equity,HANGZHOU INNOV-A,BYL5W61,CNE100002078,EQ0000000016046635,BBG001CL89V5,0
2768,002768.SZ,002768 CH Equity,QINGDAO GON TE-A,BZ0HND9,CNE100002086,EQ0000000033265280,BBG005S8M6P5,0
2769,002769.SZ,002769 CH Equity,SHENZHEN PROLT-A,BZ0HNF1,CNE1000021T6,EQ0000000014529340,BBG001BP21P7,0
2770,002770.SZ,002770 CH Equity,HENAN KEDI DAI-A,BZ0HMP4,CNE100002094,EQ0000000035099706,BBG006DB8GG6,0
2771,002771.SZ,002771 CH Equity,BEIJING TRANST-A,BZ0HMQ5,CNE1000021S8,EQ0000000035158392,BBG006F6TM15,0
2772,002772.SZ,002772 CH Equity,TIANSHUI ZHONG-A,BZ0HMR6,CNE1000020B6,EQ0000000035640588,BBG006L3KHS6,0
2773,002773.SZ,002773 CH Equity,CHENGDU KANGHO-A,BZ0HMS7,CNE1000020C4,EQ0000000025522892,BBG00363D3P2,0
2774,002774.SZ,002774 CH Equity,IFE ELEVATORS -A,BF0BL26,CNE100002KB8,EQ0000000042967763,BBG008NS9WJ5,0
2775,002775.SZ,002775 CH Equity,SHENZHEN WENKE-A,BZ0HNG2,CNE1000020D2,EQ0000000035240864,BBG006G0S3Z3,0
2776,002776.SZ,002776 CH Equity,GUANGDONG BOBA-A,BZ0HMT8,CNE1000020F7,EQ0000000035158278,BBG006F6TBS0,0
2777,002777.SZ,002777 CH Equity,SICHUAN JIUYUA-A,BYW6TL7,CNE1000024L7,EQ0000000023724786,BBG002Y1JBG3,0
2778,002778.SZ,002778 CH Equity,JIANGSU GAOKE -A,BYW6TM8,CNE1000024M5,EQ0000000017251273,BBG001N9SP79,0
2779,002779.SZ,002779 CH Equity,ZHEJIANG ZHONG-A,BYW6TN9,CNE1000021K5,EQ0000000035099232,BBG006DB5Z77,0
2780,002780.SZ,002780 CH Equity,BEIJING SANFO-A,BYW6TP1,CNE1000021J7,EQ0000000026648249,BBG003CW0V82,0
2781,002781.SZ,002781 CH Equity,SHENZHEN QIXIN-A,BYW6TQ2,CNE1000024N3,EQ0000000035118169,BBG006DG40S1,0
2782,002782.SZ,002782 CH Equity,SHENZHEN CLICK-A,BYW6TR3,CNE1000024P8,EQ0000000014409272,BBG001BNJ8Q8,0
2783,002783.SZ,002783 CH Equity,HUBEI KAILONG-A,BYW6TS4,CNE1000021H1,EQ0000000001615210,BBG000J8XNZ6,0
2785,002785.SZ,002785 CH Equity,XIAMEN WANLI S-A,BYW6TT5,CNE1000024Q6,EQ0000000015689362,BBG001CGJLX5,0
2786,002786.SZ,002786 CH Equity,SHENZHEN SILVE-A,BYXF980,CNE1000024R4,EQ0000000016015159,BBG001CL46B7,0
2787,002787.SZ,002787 CH Equity,SUZHOU HYCAN-A,BYXF991,CNE1000024S2,EQ0000000035288305,BBG006G5C780,0
2788,002788.SZ,002788 CH Equity,LUYAN PHARMA C-A,BD3CC96,CNE1000025W1,EQ0000000035268432,BBG006G2PPG4,0
2789,002789.SZ,002789 CH Equity,SHENZHEN JIANY-A,BYV7L48,CNE100002631,EQ0000000035288251,BBG006G5C3H9,0
