Trading Name,Client Account Name,Client Account Number,Swap Ref,Issue Type ,Stock Description,Ric,Sedol,Open/Unwind,Buy/Sell,Listing Ccy,Swap Ccy,Trade Date,Settlement Date,Stock Quantity,Price (Gross) Listing Ccy,Price (Gross) Swap Ccy,FX Rate,Commission Charge,Commission Charge Basis,Market Equivalent Charges,Market Equivalent Charges Basis,Price (Net) Listing Ccy,Price (Net) Swap Ccy,Net Notional in Listing Ccy,Net Notional in Swap Ccy,Lead Spread,Swap Shell Financing Basis,Swap Shell Financing Basis Period,Swap Shell Financing Basis CCY,Swap Shell Maturtiy Date,Give In,Comment
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: AMPEREX TECH,300750.ZK,BHQPSY7,Open,Sell,CNY,USD,7/13/2020,7/15/2020,5500,213.187326,30.463601,6.9981,2,BPS,11.09,BPS,212.908328,30.423733,"1,170,995.80","167,330.53",-495,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: ANHUI SUN-CREATE,600990.SH,BP3RKW4,Open,Sell,CNY,USD,7/13/2020,7/15/2020,5600,46.056603,6.581301,6.9981,2,BPS,11.09,BPS,45.996329,6.572688,"257,579.44","36,807.05",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: ANHUI ZHONGDING,000887.ZK,BD5CL31,Open,Sell,CNY,USD,7/13/2020,7/15/2020,320300,9.43343887,1.34800001,6.9981,2,BPS,11.09,BPS,9.42109333,1.34623588,"3,017,576.19","431,199.35",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: ANJIE TECHNOLOGY,002635.ZK,BD5LW13,Open,Sell,CNY,USD,7/13/2020,7/15/2020,700,27.49693,3.9292,6.9981,2,BPS,11.09,BPS,27.46094,3.92406,"19,222.66","2,746.84",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: ASK PHARM,002755.ZK,BKDQ7Z8,Open,Sell,CNY,USD,7/13/2020,7/15/2020,15600,20.754265,2.9657,6.9981,2,BPS,11.09,BPS,20.727104,2.961819,"323,342.82","46,204.38",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: AUTOBIO,603658.SH,BYW5N89,Open,Sell,CNY,USD,7/13/2020,7/15/2020,11705,157.587414,22.5185999,6.9981,2,BPS,11.09,BPS,157.3811794,22.4891298,"1,842,146.70","263,235.26",-645,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: AVIC ELECTRO,002013.ZK,BD5CJ82,Open,Sell,CNY,USD,7/13/2020,7/15/2020,125378,10.0436731,1.4352,6.9981,2,BPS,11.09,BPS,10.0305289,1.4333218,"1,257,607.65","179,707.02",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: AVIC HEAVY MACHINERY CO LTD,600765.SH,BP3R9Q1,Open,Sell,CNY,USD,7/13/2020,7/15/2020,83100,12.0528283,1.7223001,6.9981,2,BPS,11.09,BPS,12.0370548,1.7200461,"1,000,279.25","142,935.83",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: B SOFT,300451.ZK,BD5LYZ1,Open,Sell,CNY,USD,7/13/2020,7/15/2020,64500,19.8214184,2.8324,6.9981,2,BPS,11.09,BPS,19.7954781,2.8286932,"1,276,808.34","182,450.71",-845,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BAIRUN INVESTMEN,002568.ZK,BD5CLV9,Open,Sell,CNY,USD,7/13/2020,7/15/2020,21810,54.22198,7.7481,6.9981,2,BPS,11.09,BPS,54.15102,7.73796,"1,181,033.75","168,764.91",-185,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BANK CHANGSHA,601577.SH,BK94875,Open,Sell,CNY,USD,7/13/2020,7/15/2020,19300,8.977163,1.2828,6.9981,2,BPS,11.09,BPS,8.965415,1.281121,"173,032.51","24,725.64",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BANK OF QINGDAO CO LTD-A,002948.ZK,BHZM366,Open,Sell,CNY,USD,7/13/2020,7/15/2020,23700,5.343049,0.7635,6.9981,2,BPS,11.09,BPS,5.336057,0.762501,"126,464.55","18,071.27",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BAOFENG,600989.SH,BK4XS99,Open,Sell,CNY,USD,7/13/2020,7/15/2020,51900,9.186406,1.3127,6.9981,2,BPS,11.09,BPS,9.174384,1.310982,"476,150.53","68,039.97",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BAOSHAN STEEL,600019.SH,BP3R2Y0,Open,Sell,CNY,USD,7/13/2020,7/15/2020,574300,5.24997462,0.7502,6.9981,2,BPS,11.09,BPS,5.24310398,0.74921821,"3,011,114.62","430,276.02",-890,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BEIBUWAN PORT,000582.ZK,BD5M2F0,Open,Sell,CNY,USD,7/13/2020,7/15/2020,73300,12.1032146,1.7295001,6.9981,2,BPS,11.09,BPS,12.0873751,1.7272367,"886,004.59","126,606.45",-795,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BEIJING BDSTAR,002151.ZK,BD5CB86,Open,Sell,CNY,USD,7/13/2020,7/15/2020,49200,37.0745342,5.2978,6.9981,2,BPS,11.09,BPS,37.0260148,5.2908668,"1,821,679.93","260,310.65",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BEIJING DAHAO TECHNOLOGY CORPORATIO,603025.SH,BYZW4F1,Open,Sell,CNY,USD,7/13/2020,7/15/2020,300,8.18988,1.1703,6.9981,2,BPS,11.09,BPS,8.17916,1.16877,"2,453.75",350.63,-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BEIJING E-HUALU INFO TECH-A,300212.ZK,BD5CD79,Open,Sell,CNY,USD,7/13/2020,7/15/2020,51100,60.3075278,8.6177002,6.9981,2,BPS,11.09,BPS,60.2286033,8.6064222,"3,077,681.63","439,788.17",-845,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BEIJING GEOENVIRON ENGINEE-A,603588.SH,BYV1VJ5,Open,Sell,CNY,USD,7/13/2020,7/15/2020,124700,13.6504939,1.9506,6.9981,2,BPS,11.09,BPS,13.6326295,1.9480472,"1,699,988.90","242,921.49",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BERRY GENOMICS,000710.ZK,BFFJRH2,Open,Sell,CNY,USD,7/13/2020,7/15/2020,9300,60.15357,8.5957,6.9981,2,BPS,11.09,BPS,60.07485,8.58445,"558,696.11","79,835.39",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BETHEL,603596.SH,BFYX623,Open,Sell,CNY,USD,7/13/2020,7/15/2020,30800,38.9703195,5.5687,6.9981,2,BPS,11.09,BPS,38.919319,5.5614122,"1,198,715.03","171,291.50",-210,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BGI GENOMICS,300676.ZK,BFY8H58,Open,Sell,CNY,USD,7/13/2020,7/15/2020,2650,199.000064,28.436299,6.9981,2,BPS,11.09,BPS,198.739633,28.399084,"526,660.03","75,257.57",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BIEM.L.FDLKK,002832.ZK,BHQPRS4,Open,Sell,CNY,USD,7/13/2020,7/15/2020,12800,18.833987,2.6913,6.9981,2,BPS,11.09,BPS,18.809339,2.687778,"240,759.54","34,403.56",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BIOCAUSE,000627.ZK,BD5CFF1,Open,Sell,CNY,USD,7/13/2020,7/15/2020,48500,6.0435578,0.8635998,6.9981,2,BPS,11.09,BPS,6.0356486,0.8624696,"292,728.96","41,829.78",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BJ CERTIFICATE,300579.ZK,BMTCW59,Open,Sell,CNY,USD,7/13/2020,7/15/2020,100,47.38,6.7704,6.9981,2,BPS,11.09,BPS,47.318,6.7615,"4,731.80",676.15,-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BOTON TECHNOLOGY,300031.ZK,BD5LQD3,Open,Sell,CNY,USD,7/13/2020,7/15/2020,1000,29.4,4.2011,6.9981,2,BPS,11.09,BPS,29.3615,4.1956,"29,361.50","4,195.60",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BUILDMATERIALT&C,603060.SH,BYW5QR9,Open,Sell,CNY,USD,7/13/2020,7/15/2020,8400,20.945313,2.993,6.9981,2,BPS,11.09,BPS,20.917902,2.989083,"175,710.38","25,108.30",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CAITONG SECURIT,601108.SH,BFY9KS5,Open,Sell,CNY,USD,7/13/2020,7/15/2020,142400,13.7253735,1.9613,6.9981,2,BPS,11.09,BPS,13.7074111,1.9587332,"1,951,935.34","278,923.61",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CAMEL GROUP,601311.SH,BP3R9W7,Open,Sell,CNY,USD,7/13/2020,7/15/2020,35700,7.6650203,1.0953002,6.9981,2,BPS,11.09,BPS,7.6549891,1.0938668,"273,283.11","39,051.04",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CAPCHEM TECH,300037.ZK,BD5LRQ3,Open,Sell,CNY,USD,7/13/2020,7/15/2020,25800,62.7001782,8.9596002,6.9981,2,BPS,11.09,BPS,62.6181225,8.9478748,"1,615,547.56","230,855.17",-645,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CCOOP GROUP CO LTD,000564.ZK,BD5CQP8,Open,Sell,CNY,USD,7/13/2020,7/15/2020,68933,5.5900823,0.7988,6.9981,2,BPS,11.09,BPS,5.5827666,0.7977546,"384,836.85","54,991.62",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CENTRAL CHINA SECURITIES C-A,601375.SH,BYXS0X1,Open,Sell,CNY,USD,7/13/2020,7/15/2020,27000,6.2003173,0.8860001,6.9981,2,BPS,11.09,BPS,6.1922029,0.8848406,"167,189.48","23,890.70",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CENTRAL CN MEDIA,000719.ZK,BD5M1W0,Open,Sell,CNY,USD,7/13/2020,7/15/2020,5800,7.4853,1.0696,6.9981,2,BPS,11.09,BPS,7.4755,1.0682,"43,357.90","6,195.56",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CENTURY HUATONG,002602.ZK,BD5CG58,Open,Sell,CNY,USD,7/13/2020,7/15/2020,83400,14.001098,2.0006999,6.9981,2,BPS,11.09,BPS,13.9827748,1.9980816,"1,166,163.42","166,640.01",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHANG CHUAN TECH,300604.ZK,BMTCW71,Open,Sell,CNY,USD,7/13/2020,7/15/2020,7100,34.69728,4.9581,6.9981,2,BPS,11.09,BPS,34.651872,4.951611,"246,028.29","35,156.44",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHANGAN AUTO,000625.ZK,BD5CP62,Open,Sell,CNY,USD,7/13/2020,7/15/2020,5600,13.42516,1.9184,6.9981,2,BPS,11.09,BPS,13.40759,1.91589,"75,082.50","10,728.98",-195,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHANGCHUN FAWAY AUTOMOBILE COMPONEN,600742.SH,BP3RJ27,Open,Sell,CNY,USD,7/13/2020,7/15/2020,262700,9.863822,1.4095,6.9981,2,BPS,11.09,BPS,9.8509132,1.4076554,"2,587,834.90","369,791.07",-345,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHANGCHUN HIGH,000661.ZK,BD5CDB3,Open,Sell,CNY,USD,7/13/2020,7/15/2020,2600,463.18394,66.1871,6.9981,2,BPS,11.09,BPS,462.57777,66.10048,"1,202,702.20","171,861.25",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHANGJIANG SEC,000783.ZK,BD5CP40,Open,Sell,CNY,USD,7/13/2020,7/15/2020,68400,9.0947301,1.2995999,6.9981,2,BPS,11.09,BPS,9.0828278,1.2978991,"621,265.42","88,776.30",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHANGSHA JINGJIA,300474.ZK,BD76153,Open,Sell,CNY,USD,7/13/2020,7/15/2020,13300,86.492317,12.3594,6.9981,2,BPS,11.09,BPS,86.379125,12.343225,"1,148,842.36","164,164.89",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHANGSHAN,000158.ZK,BD5CGP8,Open,Sell,CNY,USD,7/13/2020,7/15/2020,16778,12.0997177,1.7290004,6.9981,2,BPS,11.09,BPS,12.0838828,1.7267377,"202,743.39","28,971.21",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHENGDU FUSEN NOBLE-HOUSE -A,002818.ZK,BD6V5B3,Open,Sell,CNY,USD,7/13/2020,7/15/2020,17320,14.035389,2.0056,6.9981,2,BPS,11.09,BPS,14.017021,2.002975,"242,774.80","34,691.53",-645,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHINA AVIONICS SYSTEMS CO LTD,600372.SH,BP3R3Y7,Open,Sell,CNY,USD,7/13/2020,7/15/2020,77400,16.3244679,2.3327,6.9981,2,BPS,11.09,BPS,16.3031041,2.3296472,"1,261,860.26","180,314.69",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHINA GALAXY SECURITIES CO-A,601881.SH,BYWPH65,Open,Sell,CNY,USD,7/13/2020,7/15/2020,46,14.863963,2.1239998,6.9981,2,BPS,11.09,BPS,14.8445105,2.1212201,682.85,97.58,-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHINA GREAT WALL SECURITIE-A,002939.ZK,BKDQ811,Open,Sell,CNY,USD,7/13/2020,7/15/2020,53700,15.65195,2.2366,6.9981,2,BPS,11.09,BPS,15.631466,2.233673,"839,409.72","119,948.24",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHINA NATIONAL SOFTWARE,600536.SH,BP3R949,Open,Sell,CNY,USD,7/13/2020,7/15/2020,13300,114.500113,16.3616,6.9981,2,BPS,11.09,BPS,114.350267,16.340188,"1,520,858.55","217,324.50",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHINA OILFIELD,601808.SH,BP3R347,Open,Sell,CNY,USD,7/13/2020,7/15/2020,3900,14.85347,2.1225,6.9981,2,BPS,11.09,BPS,14.83403,2.11972,"57,852.72","8,266.91",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHINA RAILWAY TIELONG CONTAINER LOG,600125.SH,BP3RDQ9,Open,Sell,CNY,USD,7/13/2020,7/15/2020,28700,6.1674255,0.8813,6.9981,2,BPS,11.09,BPS,6.1593542,0.8801466,"176,773.47","25,260.21",-845,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHINA SATELLITE COMMUNICAT-A,601698.SH,BK4XS55,Open,Sell,CNY,USD,7/13/2020,7/15/2020,85700,22.9999555,3.2866,6.9981,2,BPS,11.09,BPS,22.9698555,3.2822988,"1,968,516.62","281,293.01",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHINA SHENHUA,601088.SH,BP3R262,Open,Sell,CNY,USD,7/13/2020,7/15/2020,116400,16.4693285,2.3534,6.9981,2,BPS,11.09,BPS,16.4477751,2.3503201,"1,914,521.02","273,577.26",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHINA WORLD TRAD,600007.SH,BP3R950,Open,Sell,CNY,USD,7/13/2020,7/15/2020,8600,14.395792,2.0571,6.9981,2,BPS,11.09,BPS,14.376952,2.054408,"123,641.79","17,667.91",-345,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHONGQING BREW,600132.SH,BP3RCZ1,Open,Sell,CNY,USD,7/13/2020,7/15/2020,8900,71.061507,10.1544,6.9981,2,BPS,11.09,BPS,70.968509,10.141111,"631,619.73","90,255.89",-145,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHONGQING DEP,600729.SH,BP3RB76,Open,Sell,CNY,USD,7/13/2020,7/15/2020,13000,37.700857,5.387299,6.9981,2,BPS,11.09,BPS,37.651518,5.380249,"489,469.73","69,943.24",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHOW TAI SENG JEWELLERY CO-A,002867.ZK,BFCCQP5,Open,Sell,CNY,USD,7/13/2020,7/15/2020,39600,29.4564025,4.2092,6.9981,2,BPS,11.09,BPS,29.4178529,4.2036914,"1,164,946.97","166,466.18",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHQ GAS ORD A,600917.SH,BZ0D1R7,Open,Sell,CNY,USD,7/13/2020,7/15/2020,14000,7.307416,1.0442,6.9981,2,BPS,11.09,BPS,7.2978528,1.0428335,"102,169.94","14,599.67",-795,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHUNHUI,000976.ZK,BD6QV32,Open,Sell,CNY,USD,7/13/2020,7/15/2020,3198,6.650301,0.950301,6.9981,2,BPS,11.09,BPS,6.641598,0.949057,"21,239.83","3,035.08",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CISEN PHARMA,603367.SH,BHL0Y94,Open,Sell,CNY,USD,7/13/2020,7/15/2020,32600,17.5302412,2.5050001,6.9981,2,BPS,11.09,BPS,17.5072994,2.5017218,"570,737.96","81,556.13",-795,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CMST DEVELOPMENT CO LTD,600787.SH,BP3R8C0,Open,Sell,CNY,USD,7/13/2020,7/15/2020,132000,5.2205826,0.746,6.9981,2,BPS,11.09,BPS,5.2137504,0.7450237,"688,215.05","98,343.13",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CN CITIC BANK,601998.SH,BP3R2H3,Open,Sell,CNY,USD,7/13/2020,7/15/2020,95100,5.6880557,0.8128,6.9981,2,BPS,11.09,BPS,5.6806117,0.8117363,"540,226.17","77,196.12",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CN PING AN,601318.SH,BP3R284,Open,Sell,CNY,USD,7/13/2020,7/15/2020,24100,82.5558873,11.7969002,6.9981,2,BPS,11.09,BPS,82.4478464,11.7814616,"1,986,993.10","283,933.22",-95,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CN TRANSINF TECH,002373.ZK,BD5CJ37,Open,Sell,CNY,USD,7/13/2020,7/15/2020,24600,27.490636,3.9283,6.9981,2,BPS,11.09,BPS,27.454659,3.923159,"675,384.61","96,509.71",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CS ZOOMLION,000157.ZK,BD5CPZ1,Open,Sell,CNY,USD,7/13/2020,7/15/2020,242438,8.0226218,1.1464,6.9981,2,BPS,11.09,BPS,8.0121226,1.1448997,"1,942,442.98","277,567.19",-15,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CSC FINANCIAL,601066.SH,BDZRFN4,Open,Sell,CNY,USD,7/13/2020,7/15/2020,24700,50.1980711,7.1731,6.9981,2,BPS,11.09,BPS,50.1323769,7.1637126,"1,238,269.71","176,943.70",-795,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CSG HOLDING,000012.ZK,BD5CD46,Open,Sell,CNY,USD,7/13/2020,7/15/2020,95313,5.6663623,0.8097001,6.9981,2,BPS,11.09,BPS,5.6589467,0.8086404,"539,371.19","77,073.94",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CSPC INNOVATION,300765.ZK,BL61WD0,Open,Sell,CNY,USD,7/13/2020,7/15/2020,6424,25.939157,3.7066,6.9981,2,BPS,11.09,BPS,25.90521,3.701749,"166,415.07","23,780.04",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: DASHENLIN PHARM,603233.SH,BFB4S78,Open,Sell,CNY,USD,7/13/2020,7/15/2020,2300,76.6264,10.9496,6.9981,2,BPS,11.09,BPS,76.52612,10.93527,"176,010.08","25,151.12",-745,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: DATONG COAL,601001.SH,BP3R972,Open,Sell,CNY,USD,7/13/2020,7/15/2020,17500,5.520101,0.7888,6.9981,2,BPS,11.09,BPS,5.512877,0.787768,"96,475.35","13,785.94",-1000,FEDEF,1d,USD,3/10/2022,No,
